capacity,capacity_value,seed,epoch,return,run_id,run_name
50k,50000,1,82,773,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,83,855.4000244140625,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,84,580.7000122070312,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,85,761.7000122070312,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,86,674.7999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,87,385.3999938964844,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,88,335.70001220703125,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,89,579.7999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,90,291.70001220703125,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,91,722.4000244140625,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,92,863.2999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,93,858.9000244140625,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,94,576.2999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,95,726.9000244140625,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,96,961.2000122070312,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,97,763.7999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,98,870.7999877929688,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,1,99,778.2000122070312,vd3gx3ri,reacher-hard-v0_1_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,0,26.100000381469727,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,1,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,2,8.100000381469727,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,3,23.399999618530273,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,4,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,5,1.2999999523162842,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,6,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,7,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,8,2.4000000953674316,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,9,0.6000000238418579,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,10,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,11,87.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,12,90.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,13,0.8999999761581421,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,14,1.7000000476837158,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,15,4.800000190734863,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,16,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,17,2,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,18,98.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,19,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,20,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,21,6.800000190734863,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,22,0.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,23,33.20000076293945,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,24,0.30000001192092896,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,25,184.6999969482422,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,26,0.8999999761581421,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,27,168.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,28,75,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,29,0.6000000238418579,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,30,0.4000000059604645,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,31,0.6000000238418579,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,32,0.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,33,4,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,34,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,35,0.800000011920929,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,36,10.600000381469727,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,37,1.399999976158142,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,38,5.800000190734863,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,39,4,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,40,290.1000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,41,1,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,42,85.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,43,99.69999694824219,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,44,174.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,45,252.89999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,46,90.30000305175781,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,47,163.6999969482422,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,48,313.6000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,49,272.8999938964844,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,50,0,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,51,275.6000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,52,3.299999952316284,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,53,337.8999938964844,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,54,275,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,55,286.29998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,56,189.1999969482422,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,57,1,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,58,288,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,59,33.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,60,8.100000381469727,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,61,393.79998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,62,105.80000305175781,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,63,188.39999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,64,94.80000305175781,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,65,271.3999938964844,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,66,89.4000015258789,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,67,103.80000305175781,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,68,310.1000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,69,285.29998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,70,98.19999694824219,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,71,274.79998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,72,175.8000030517578,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,73,195,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,74,1.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,75,79.4000015258789,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,76,0.30000001192092896,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,77,0.6000000238418579,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,78,95.0999984741211,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,79,102,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,80,192.39999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,81,103.80000305175781,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,82,191.1999969482422,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,83,368.79998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,84,286.6000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,85,189.39999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,86,289.70001220703125,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,87,106.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,88,197,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,89,278.79998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,90,89.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,91,284.6000061035156,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,92,385.20001220703125,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,93,453.29998779296875,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,94,102,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,95,188.39999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,96,529.2000122070312,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,97,183.6999969482422,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,98,280.5,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
50k,50000,4,99,181.89999389648438,xgdq3jz9,reacher-hard-v0_4_20260728-180843_Ours+curiosity_res_buf50k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,0,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,1,0.800000011920929,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,2,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,3,7.599999904632568,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,4,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,5,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,6,53.20000076293945,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,7,2.9000000953674316,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,8,2.5999999046325684,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,9,90.5999984741211,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,10,3.9000000953674316,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,11,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,12,111.0999984741211,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,13,97.4000015258789,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,14,0.6000000238418579,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,15,93.9000015258789,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,16,95.19999694824219,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,17,103.69999694824219,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,18,98.0999984741211,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,19,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,20,195.39999389648438,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,21,95.9000015258789,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,22,0.30000001192092896,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,23,0.6000000238418579,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,24,412,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,25,196.6999969482422,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,26,96.19999694824219,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,27,92.9000015258789,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,28,288.6000061035156,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,29,381.29998779296875,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,30,390.79998779296875,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,31,478.5,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,32,0,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
200k,200000,3,33,462.70001220703125,eg9dr5mm,reacher-hard-v0_3_20260728-165747_Ours+curiosity_res_buf200k_ftlr0.0001_clip1.0_A10.0_On0.0_anlFalse
